,Close,High,Low,Open,Volume,date,weekday,month,SMA_10,SMA_50,SMA_100,EMA_5,EMA_10,EMA_20,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,KAMA,TMA_20,RSI_7,RSI_14,%D,ROC_5,ROC_10,ROC_20,CCI_14,CCI_50,MOM_10,UO,KST,KST_Signal,BB_Upper,BB_Middle,BB_Lower,BB_PercentB,HL_Range,HL_EMA,CVI,STDDEV_10,STDDEV_20,Log_Returns,HV_10,HV_20,GK_Vol_10,GK_Vol_20,OBV,MFM,MFV,AD,CMF_20,FI_13,VROC_10,PVT
10,6001.850098,6055.950195,5992.049805,6049.0,0,16-01-2013,2,1,5998.9699707,,,6008.790329044172,5998.789985827273,,,,,41.73456502121575,,50.545665217739575,,,0.5082491501297812,0.1434964001167962,,,,8.600097999999889,,,,,,,,63.9003900000007,55.55595352485048,131.00375876166683,30.60516910239092,,-0.009080831340702266,0.09582190910630344,,0.08856888813652929,,0,-0.6932634370463112,-0.0,0.0,,-0.0,,0.0
11,6039.200195,6053.200195,5988.100098,6001.25,0,17-01-2013,3,1,6001.9399902,,,6018.926951029449,6006.13729658595,,,,,135.50051120507447,,60.04673882322493,,,1.182014260483932,0.4942207338380955,,,,29.70019500000035,,,,,,,,65.10009700000046,57.29125233851411,127.2244014194124,33.08149307046187,,0.006203813767589037,0.0999594783776363,,0.09282857998011255,,0,0.5698931139841497,0.0,0.0,,0.0,,0.0
12,6064.399902,6083.399902,6048.299805,6059.850098,0,18-01-2013,4,1,6006.7649902,,,6034.084601352966,6016.730497570323,,,,,281.69608903924956,,65.2949524939102,,,1.900426809366571,0.802007941722992,,,,48.25,,,,,,,,35.10009700000046,53.25649682242072,91.87004676194114,38.46496153447698,,0.0041640079330830335,0.10164904535049822,,0.09219912481246911,,0,-0.0826180907705042,-0.0,0.0,,0.0,,0.0
13,6082.299805,6094.350098,6065.100098,6085.75,130900,21-01-2013,0,1,6016.1549804999995,,,6050.156335901978,6028.6521898302635,,,,,645.3554947796832,,68.70199750153523,,,0.9669574768729855,1.5680299334825474,,180.9013087266548,,93.89990299999954,,,,,,,,29.25,48.89167921834422,41.59975134928978,44.47532648880804,,0.0029472887926901142,0.09735570246011044,,0.08995792496710778,,130900,0.17604834188032562,23044.727952134625,23044.727952134625,,2343097.30269994,inf,386.3691940775874
14,6048.5,6101.299805,6040.5,6080.149902,129000,22-01-2013,1,1,6020.834961,,,6049.6042239346525,6032.260882588397,,,,,769.0516068325928,,56.48582838010424,57.2042507830477,,-0.1337400169886516,0.7797757881839622,,108.87648301774736,,46.79980499999965,,,,,,,,60.79980499999965,51.05679299682703,41.80560706271873,45.24099577003038,,-0.005572574440329702,0.10353106657742694,,0.09242105209870886,,1900,-0.7368412612507541,-95052.52270134728,-72007.79474921266,,-4360174.844999955,inf,-330.49366779837715
15,6054.299805,6069.799805,6021.149902,6052.850098,137000,23-01-2013,2,1,6029.1149415,,,6051.169417623101,6036.267959390507,,,,,1049.9638377962103,,57.98155304561839,58.183120671630476,,0.8738923189280854,1.386583019341868,,62.2726792760139,,82.79980499999965,,,,,,,,48.64990299999954,50.61917663376748,24.470750630853427,42.714954342899695,,0.0009584237593629687,0.09833524912275504,,0.0913719979061981,,138900,0.36279420742112695,49702.806416694395,-22304.98833251826,,794573.2849999522,inf,-199.12667019568303
16,6019.350098,6065.299805,6007.850098,6046.200195,185200,24-01-2013,3,1,6034.184961100001,,,6040.562977748735,6033.191984592232,,,,,1171.4590363796315,,46.696947885494716,50.66292070351865,,-0.3286875142247285,0.8494416129686371,,19.621655401571967,,50.70019599999978,,,,,,,,57.44970699999976,51.86109124580971,18.42694618164521,37.42160115946561,,-0.005789434827048172,0.10455888640789467,,0.09145327433341907,,-46300,-0.5996498293716259,-111055.14839962512,-133360.13673214338,,-6472685.736399956,inf,-1268.2322554616146
17,6074.649902,6080.549805,6014.450195,6024.5,147600,25-01-2013,4,1,6046.5199708,,,6051.92528583249,6040.729787757281,,,,,1515.970196193719,,60.785587965625325,59.567740345917365,68.90377311243093,0.16901919671589627,2.0726580922098323,,67.24081718798777,,123.35009700000046,,,,,,,,66.0996099999993,54.44991283748054,8.77627979792198,25.493624033756667,,0.00914506191548792,0.10981309865496179,,0.08976622439169402,,101300,0.8214844837965125,121251.10980836525,-12109.026923778132,,8162251.070400033,inf,87.76979418025144
18,6074.799805,6088.399902,6061.399902,6082.100098,113100,28-01-2013,0,1,6051.5949708,,,6059.550125554993,6046.924336346867,,,,,1643.3399200430742,,60.81833962850117,59.58903263501244,67.33391458171394,-0.12330862075944644,0.8424565141854766,,93.76433468231428,,50.75,,,,,,,,27.0,49.459019594302255,-9.326808320170297,25.574744961627374,,2.4676508586305325e-05,0.09437560836813652,,0.0849236869395068,,214400,-0.007414592592626663,-838.5904222260756,-12947.617346004208,,16954.02929994798,inf,90.56074173664162
19,6049.899902,6111.799805,6042.450195,6064.700195,157600,29-01-2013,1,1,6050.924951200001,,,6056.333384369996,6047.4653482838,6024.51745605,,,,1670.441386316585,,52.34596790244044,54.45882846696486,72.20816418401468,0.023144614367200313,-0.11062635623263793,,69.68108958046871,,-6.700195999999778,,,,6099.6894868366935,6024.51745605,5949.345425263306,0.6688290557296822,69.3496099999993,53.07549057715626,-1.1659677383396658,25.51675030679806,38.562438134713375,-0.004107307992243985,0.09359293890494025,,0.08960673621316081,0.08724720018438212,56800,-0.7851550426887812,-123740.43472775193,-136688.05207375615,-0.13663339871426852,-3924224.7127999277,inf,-555.4234616555453
20,6055.75,6071.950195,6044.149902,6065.0,124200,30-01-2013,2,1,6056.3149414,,,6056.138922913331,6048.971648595836,6027.4919840452385,,,,1844.2380019920658,,54.09866953953019,55.42970497411162,73.47927065811245,0.023953141514443867,0.8980547851063659,1.0428398615108665,37.31588036848009,,53.89990200000011,,,,6102.55130273279,6027.64245605,5952.73360936721,0.6876116453175731,27.800293000000238,48.48000010858243,-12.736624911141048,18.810047113577124,38.427427538103835,0.0009665071272930535,0.07909799828563202,0.08573366609530066,0.08631520674609233,0.08744930777702503,181000,-0.16546937113218269,-20551.29589461709,-157239.34796837324,-0.13981802237984287,726582.1715999863,inf,-435.3252479049711
21,6034.75,6058.049805,6025.149902,6045.649902,168500,31-01-2013,3,1,6055.8699219,,,6049.009281942221,6046.385894305684,6028.183223659978,,,,1868.7195436596962,,46.877958400766644,51.209341804065375,69.44448451158455,0.25583994533092386,-0.0736884828505068,0.42016806722689076,-35.76357552654033,,-4.450195000000349,,,,6103.398132786133,6028.904956050001,5954.4117793138685,0.5392320760510957,32.89990299999954,45.64725517974917,-20.324214750909274,19.30605138703714,38.21419335466253,-0.003473805238461769,0.07575633005375812,0.086445280730558,0.08188964255350006,0.08753016285448166,12500,-0.4164056957857886,-70164.35973990538,-227403.7077082786,-0.17585933625263064,-3538500.0,inf,-1019.6459348553983
22,5998.899902,6052.950195,5983.200195,6040.950195,159300,01-02-2013,4,2,6049.3199219,,,6032.306155294814,6037.752077522832,6025.394335882837,,,,2091.010748699384,,37.03324643283593,44.921301410889846,58.023670272234654,-1.2469854431456253,-1.080073891208898,-0.28672822786987795,-142.90240508004706,,-65.5,,,,6103.499597051933,6028.04245605,5952.585315048066,0.3068933326717695,69.75,50.029572419794775,-6.059212669180726,26.030559366360297,38.708696589110296,-0.005958325919959072,0.07693437708967452,0.08907086331163674,0.08664360050285548,0.08946449609840676,-146800,-0.5498291899641645,-87587.7899612914,-314991.49766957003,-0.2168765475554724,-5710920.611399982,inf,-1965.9851554361985
23,5987.25,6038.5,5981.25,6025.200195,141700,04-02-2013,0,2,6039.8149414,,,6017.287436863209,6028.569881609589,6021.761541989234,,,,2475.595216197484,,34.30216545794111,43.0704884413737,41.43520460355515,-1.4411965465584533,-1.5627280477339058,-0.01920215781875335,-137.6492523497006,,-95.04980499999965,,,,6103.564491123429,6027.98496095,5952.40543077657,0.23051591577424044,57.25,51.34237743437754,5.012505717156492,29.739360675821654,38.77148090935271,-0.0019438945389024323,0.07360058327238256,0.08778203995486705,0.08929365198195319,0.08962640389043279,-288500,-0.7903930131004366,-111998.68995633187,-426990.1876259019,-0.2678565884360454,-1650791.1134000157,8.25057295645531,-2241.167462253755
24,5956.899902,5970.350098,5946.899902,5948.200195,136200,05-02-2013,1,2,6030.6549316,,,5997.158258575473,6015.538976226027,6015.58424294264,,,,2807.543682982987,,28.021344936735797,38.60769683274379,24.018662423859336,-1.5372155160659053,-1.5144266843018912,-0.7464600287319123,-215.55916563771368,,-91.60009799999989,,,,6106.767375637086,6025.744946299999,5944.722516962913,0.07514823448717152,23.450195999999778,46.27107171903612,-9.373329182834336,39.328081402361484,41.563629266600145,-0.005082013131052157,0.07289233841079484,0.08913891987112472,0.08455221520215908,0.08857405931373045,-424700,-0.14712866365806967,-20038.92399022909,-447029.111616131,-0.2583535292239086,-4133683.347599985,5.5813953488372094,-2931.581817358349
25,5959.200195,5990.899902,5953.149902,5988.049805,157800,06-02-2013,2,2,6021.1449706,,,5984.505570716982,6005.295561457659,6010.214333614769,-9.670529475636613,,,3134.5544240306317,,29.168159559555065,39.12255895572634,11.811707606051009,-1.5943492548404352,-1.5707780100592377,-0.20597513187640712,-150.1490827168364,,-95.0996099999993,,,,6107.956637433178,6025.129956049999,5942.3032746668205,0.10200167416469415,37.75,44.72178595193865,-11.650506930400658,44.17463782581261,42.48919103709806,0.0003860815216133039,0.07240109714897121,0.08743344529097533,0.0813023061231799,0.08648383369832054,-266900,-0.6794546754966762,-107217.9477933755,-554247.0594095065,-0.2935475130604865,362986.23540003755,15.182481751824817,-2870.646390983616
26,5938.799805,5978.5,5927.600098,5936.450195,157600,07-02-2013,3,2,6013.0899413,,,5969.270315477988,5993.205423919902,6003.412949937172,-14.547046453086296,,,3383.5586083234043,,25.040249320954302,36.22133369908831,6.7324056445916085,-1.5899613902812932,-1.338189201302048,-0.5001147242695231,-146.49645441943298,,-80.55029300000024,,,,6111.409477273269,6023.6374512,5935.865425126732,0.016715917385901915,50.89990200000011,45.84507977885891,-11.600240801791621,51.30654864329197,45.02609933491372,-0.0034292166736551765,0.06947198978895443,0.08822529370375956,0.08112519332531372,0.08644361855675968,-424500,-0.5599320800264119,-88245.29581216251,-642492.355221669,-0.31406968530168855,-3215101.46400011,-14.902807775377969,-3410.165346345725
27,5903.5,5953.700195,5883.649902,5929.100098,192600,08-02-2013,4,2,5995.9749511,,,5947.346876985326,5976.895346843556,5993.897430895537,-21.017839965868006,,,4331.789516802592,,19.476049544154353,31.823661430875646,6.662568965178171,-1.5902899457981339,-2.817444704815848,-0.803182608273919,-160.38293839742266,,-171.1499020000001,27.30801124628439,,,6118.823763257689,6021.2474609500005,5923.671158642312,-0.10336095017571797,70.05029300000024,50.24602763724823,-7.72064633561464,56.74734940503079,50.055586922102506,-0.005961664563759493,0.04124440196886827,0.09009016865684759,0.08560218687285033,0.08770892040993991,-617100,-0.43326152825656783,-83446.17034221496,-725938.525563884,-0.3243258390581598,-6798742.442999933,30.48780487804878,-4554.966091653877
28,5897.850098,5924.149902,5879.100098,5920.049805,122000,11-02-2013,0,2,5978.2799804,,,5930.847950656885,5962.523483417454,5984.7500658578665,-26.298734872281784,,,4925.7993497803,,18.70011730830977,31.171331847887704,7.1868773961889,-1.4931713557977386,-2.912848368342235,-2.094931334984203,-143.1784112641589,,-176.94970699999976,28.93620195497619,,,6126.318274312078,6014.9374756,5903.556676887922,-0.02561742667456258,45.04980400000022,49.30125970320314,-0.3189709225803025,57.02471618446814,57.13714415827322,-0.000957501029075313,0.039583624695117454,0.07691742649475704,0.08769082502684089,0.08631834508749396,-739100,-0.1675879433348963,-20445.729086857347,-746384.2546507413,-0.31622431667615836,-689288.0440000135,7.869142351900972,-4671.725309744843
29,5922.5,5927.649902,5886.450195,5894.350098,142800,12-02-2013,1,2,5965.5399902,,,5928.065300437924,5955.246486432463,5978.8214881571175,-28.17011351551446,,,5138.535966454594,,32.40718426780144,37.21793530919145,8.942980882682045,-0.5774799403369278,-2.1058183451578056,-2.214115111286317,-104.16979145575307,,-127.39990200000011,33.76025651017745,,,6124.7984885478945,6008.2324707,5891.666452852105,0.13225787290824834,41.19970699999976,47.82825012080252,-9.886372032163852,53.35966417075953,59.79710545035566,0.004170762714851455,0.052536356613060504,0.07567470398739502,0.08061583342682792,0.08522992365911473,-596300,0.7500029793901136,107100.42545690823,-639283.8291938332,-0.2553968395964318,3520006.0056000156,-9.390862944162437,-4074.896643856282
30,5932.950195,5969.5,5922.950195,5943.149902,142600,13-02-2013,2,2,5953.2600097,,,5929.693598625283,5951.192615262924,5974.452793570725,-28.48163264037794,,,5291.444790630334,,37.60985783477135,39.638925154383,12.010730306565014,-0.4404953540917247,-2.0278215745365915,-1.1479777381137708,-57.896278456885014,,-122.79980499999965,34.92453059025506,,,6125.88868042113,6004.78747555,5883.68627067887,0.20339981081755085,46.54980499999965,47.59580555338381,-1.82383364937759,43.51443376884002,62.12360730460426,0.0017629356177393811,0.05398223577433248,0.0701300303257737,0.08366435589708113,0.08500011577431563,-453700,-0.5703526577608617,-81332.28899669889,-720616.1181905321,-0.27237257368202367,1490197.8070000499,14.814814814814813,-3823.280298225201
31,5896.950195,5940.200195,5884.549805,5933.200195,143800,14-02-2013,3,2,5939.4800292,,,5918.779130750189,5941.330357033301,5967.071593706845,-31.272918192446923,,,5416.693636988934,,28.724054806481835,34.67788476748602,14.96902753898408,-0.7046812718752574,-2.283438502009191,-2.355444353670743,-87.6543974100279,,-137.79980499999965,32.637315662310954,,,6126.329862591008,5997.67497555,5869.020088508993,0.10854662086060227,55.6503900000007,49.0602754527687,7.4769452392696545,36.01365729006478,65.99856449701737,-0.006086291505750298,0.05739835326532844,0.06790204250298236,0.08607260490831115,0.08400716300781212,-597500,-0.5543466990976867,-79715.05533024736,-800331.1735207795,-0.2869084687294416,-5176800.0,-14.658753709198812,-4695.831024230418
32,5887.399902,5899.950195,5853.899902,5869.950195,125100,15-02-2013,4,2,5928.3300292,,,5908.3193878334605,5931.524819754519,5959.483813544289,-33.865283030193496,,,5501.6749264878035,,26.76677874734383,33.48074492893733,15.901605303278297,-0.2727212331667636,-1.8586741206137898,-2.9186729579232815,-110.38545101450578,,-111.5,37.165112780115045,,,6122.168386211624,5988.82497555,5855.481564888376,0.11968471840210014,46.05029300000024,48.5130059159017,-3.0313401265308975,32.67898571841044,68.40372636601353,-0.00162084374822783,0.05368874725084883,0.06488824997684425,0.08293823409870589,0.08481115546763339,-722600,0.4549310250859784,56911.871238255895,-743419.3022825236,-0.25506735136297315,-1194741.6543000299,-21.468926553672315,-4898.434338620459
33,5898.200195,5911.0,5878.450195,5888.649902,114300,18-02-2013,0,2,5919.425048700001,,,5904.946323555641,5925.465797071878,5953.647278444832,-34.648847116402976,-9.31851986509092,-25.330327251312056,5551.269450637331,,32.80755070143348,36.164590116960525,14.915749972560127,0.005936010481500372,-1.4873239801244253,-3.0268091988602546,-82.4654723022156,,-89.04980499999965,41.055483605164326,,,6111.2885179575605,5979.6199950499995,5847.951472142438,0.19081524478268597,32.54980499999965,45.61060574937405,-11.163822112307638,26.361803472806482,67.54452707709288,0.0018327952644609572,0.056811921046310554,0.06399389352625819,0.08051469382750709,0.08501756349840715,-608300,0.21352493509563034,24405.900081430547,-719013.402201093,-0.2560587060570147,1234473.4899000272,-19.336626676076218,-4688.753747791119
34,5939.700195,5947.549805,5883.149902,5900.200195,101000,19-02-2013,1,2,5917.705078,,,5916.530947370428,5928.053869422445,5952.31898478342,-31.55735063561042,-4.981618707438688,-26.57573192817173,5556.604459760815,,50.94654650910839,45.29759602811175,17.790331849788046,0.29042119037569186,-0.28873587407814333,-1.7987898652558427,-33.90646591737167,,-17.199706999999762,49.47331999227816,,,6102.97462044756,5974.1800048000005,5845.385389152441,0.3661442109724811,64.39990299999954,49.02684161312414,5.955707943877779,24.110016536680835,66.07024375976192,0.007011407199540099,0.06697942815417564,0.06887188738899527,0.08583885574871308,0.08519796432967339,-507300,0.7562229247457296,76378.51539931868,-642634.8868017744,-0.19882477075002256,4191500.0,-25.844346549192366,-3978.1132368852386
35,5943.049805,5971.0,5937.549805,5966.299805,135400,20-02-2013,2,2,5916.090039000001,,,5925.370566580285,5930.780403163818,5951.436205756428,-28.508404724612774,-1.5461382371528352,-26.96226648745994,5561.601974928066,,52.16260162226111,45.96952245855722,24.827042636034246,0.17022913842274892,-0.27101606711503834,-1.8375370163883056,28.891238712044515,,-16.150390000000698,48.243438047805704,,,6092.6105239014905,5968.6175048,5844.624485698509,0.39689863193397934,33.45019500000035,46.19472404710163,3.29355830454962,21.411479316626313,63.60707670390525,0.0005637769184272082,0.06703550348307782,0.06874419930900307,0.08568055043294522,0.08352012243597265,-371900,-0.6711528886453462,-90874.10112257987,-733508.9879243543,-0.2479444985329226,453537.1939999055,-14.195183776932826,-3901.756320019017
36,5852.25,5921.149902,5844.399902,5909.649902,159400,21-02-2013,3,2,5907.4350585,,,5900.997044386857,5916.502148043124,5941.989900446292,-33.03803662084374,-4.860616106707042,-28.1774205141367,5581.090313242788,,29.238976515338056,33.83635401222468,30.3696104858392,-0.7580222576392363,-1.457361888628264,-2.776048830512797,-121.3555531740013,,-86.54980499999965,37.80135228144764,,,6091.748485428888,5960.2624999,5828.776514371112,0.0892623101027396,76.75,51.75022876581042,12.880660292087923,27.762471175491847,67.45088737761043,-0.015396234114149917,0.10108842301741601,0.08442544058162041,0.08740081687184213,0.08432140826010559,-531300,-0.7954371856677553,-126792.6873954402,-860301.6753197944,-0.2557312103664428,-14473488.916999944,1.1421319796954315,-6337.120214298204
37,5850.299805,5873.799805,5835.799805,5837.950195,157000,22-02-2013,4,2,5902.115038999999,,,5884.0979645912375,5904.465358398919,5933.257510403788,-36.36596278887828,-6.550833819793262,-29.815128969085016,5591.967445906688,,28.920505548434093,33.63103823863117,28.463678918019678,-0.6301609813764687,-0.9011636317438867,-3.6932185495354406,-151.672211624827,,-53.20019500000035,39.402063960218015,,,6077.834350325817,5949.04499505,5820.255639774183,0.11664071600278575,38.0,49.2501871720267,-1.9819287455140038,33.17080323322743,66.06754524599621,-0.000333294034300207,0.09798389333847002,0.07487592039926587,0.08089161030724774,0.08328021078117542,-688300,-0.23684210526315788,-37184.21052631579,-897485.8858461103,-0.3104406938717852,-306180.61500005476,-18.483904465212877,-6389.438658486354
38,5854.75,5878.399902,5825.0,5870.549805,125100,25-02-2013,0,2,5897.8050292,,,5874.315309727492,5895.426202326388,5925.780604651047,-38.203884113818276,-6.711004115786608,-31.49287999803167,5600.076215725646,6000.85384885,30.9235271194469,34.60616538412299,20.040723075325584,-0.7366687050879315,-0.730776423337979,-3.622338382556784,-131.9583723211591,,-43.10009799999989,43.089821218117955,,,6059.359995866784,5938.0425048,5816.725013733216,0.15671683420262913,53.39990200000011,50.00468077711277,1.426781137326455,36.42681405109079,62.23455978190227,0.000760388941279174,0.09833710113110299,0.0751693112445075,0.08321797956033596,0.08548366193604635,-563200,0.11423425458720647,14290.70524885953,-883195.1805972508,-0.3038573894033687,556719.3945000437,2.540983606557377,-6294.277826895434
39,5761.350098,5838.850098,5748.600098,5838.299805,157400,26-02-2013,1,2,5881.690039,,,5836.660239151662,5871.048728812499,5910.120556398567,-46.6591834981582,-12.133042800101222,-34.52614069805698,5624.050971729001,5995.8087267775,18.297835393649105,25.978961355507135,13.592626024410917,-3.002678437375246,-2.720977661460534,-4.769497159855658,-223.35209967778056,,-161.1499020000001,35.35263352576282,,,6056.381537516505,5923.615014600001,5790.848491683497,-0.11109123382725129,90.25,57.32201154491044,19.84969427091517,55.131552381290206,68.1077891969755,-0.016081458333649965,0.12018331504308527,0.09041936537101676,0.08875321693968295,0.08478220956145367,-720600,-0.7174515235457064,-112926.86980609418,-996122.050403345,-0.30010266021705084,-14701144.574800018,10.224089635854341,-8805.255165774124
40,5796.899902,5818.200195,5749.700195,5784.899902,175200,27-02-2013,2,2,5868.0850097,,,5823.406793434442,5857.567123937499,5899.337636932037,-49.91609542038259,-12.311963777860491,-37.6041316425221,5641.177577596615,5989.96022946,30.83721891732502,32.841618248121584,12.149865498892941,-2.4591734512647174,-2.293130542620377,-4.274451521281425,-163.27742607762653,,-136.05029300000024,38.39847690607514,,,6039.809371029007,5910.6725097,5781.535648370993,0.059488257151701564,68.5,59.354373082199444,24.705049934761867,57.79868138493496,66.24581208989196,0.006151435745167478,0.12665136782902556,0.09478077390854765,0.0941231477314251,0.0890474350740804,-545400,0.3780936350364894,66242.00485839295,-929880.045544952,-0.26507503004548516,6228325.660800039,22.861150070126225,-7724.202017665278
41,5693.049805,5849.899902,5671.899902,5834.350098,334900,28-02-2013,3,2,5847.6949707,,,5779.9544639562955,5827.654884130681,5879.691176748033,-60.183300870327,-18.06333538224392,-42.11996548808308,5648.47953824269,5983.194356655,20.24676218653107,25.42570693122828,12.48419451996615,-2.7203245760177768,-3.457726167890768,-5.662209619288295,-181.86967593521726,,-203.9003900000007,28.854880648080236,,,6041.579467034827,5893.58749995,5745.5955328651735,-0.17752898653970672,178.0,80.92630524907227,64.9528146799372,78.67851265772686,75.91827725576559,-0.018077176607637836,0.14897314117197238,0.11031768735498103,0.11953312104956791,0.10415531753960738,-880300,-0.7623606404494434,-255314.57848651859,-1185194.6240314706,-0.31084996635180884,-34779397.48530015,132.89290681502086,-13723.856673303006
42,5719.700195,5739.450195,5679.899902,5702.450195,174500,01-03-2013,4,3,5830.925,,,5759.869707637531,5808.026758834193,5864.453940391078,-65.41560108472459,-18.6365084773132,-46.779092607411386,5655.298954587672,5975.7736095825,27.682535311709785,29.806172289777994,13.811183722404593,-2.232357560348983,-2.848451095415325,-4.65418179268029,-161.2354445562929,,-167.69970699999976,32.287482427093785,,,6037.587370630557,5879.6275146,5721.667658569442,-0.006227732852140774,59.55029300000024,77.03975756742281,58.802276034951994,86.73499681370237,81.0316963929199,0.0046702921628328075,0.1544638192593534,0.1128502944272307,0.12199232111024755,0.10430934062987238,-705800,0.3366951191995001,58753.298300312774,-1126441.3257311578,-0.26206233951091246,4650493.055000122,39.48840927258194,-12906.984660183452
43,5698.5,5712.0,5663.600098,5704.700195,144900,04-03-2013,0,3,5810.954980500001,,,5739.413138425021,5788.112802682521,5848.648803210975,-70.460688305865,-18.9452765587629,-51.51541174710211,5660.560756187058,5967.633862265,25.477957219527127,28.378146340858137,12.612280042148685,-2.6687732183269994,-3.385781906305748,-4.822748340222974,-141.55436097593696,,-199.70019500000035,36.083005631175254,,,6033.601611375562,5865.1900146,5696.778417824437,0.005111234049567627,48.39990200000011,71.83251110061869,57.49080706213707,92.33336283084127,86.39332626591062,-0.003713408242881801,0.15220858131018034,0.11293374805427278,0.12419489545310021,0.10465894127771336,-850700,0.4421476307947909,64067.191702165204,-1062374.1340289926,-0.20498901355113222,-3071908.2555000507,26.77165354330709,-13444.059707960512
44,5784.25,5790.100098,5722.399902,5722.450195,154400,05-03-2013,1,3,5795.409961,,,5754.358758950015,5787.410474922062,5842.515583857548,-66.76996532179055,-12.203642859750758,-54.56632246203979,5669.245209971213,5959.174490924999,45.83379892874631,40.7444022978797,16.195449584027795,0.3974745781887062,-2.6171387426398605,-2.8983179982936047,-59.98916805585801,,-155.45019500000035,43.180698756863464,-3144.8145616018824,,6022.9681638266,5856.5575195,5690.1468751734,0.28274370671238946,67.70019599999978,71.08118108232433,44.98421424580694,80.58839069905208,85.36685931781699,0.014935724292001495,0.17143447900770414,0.1281279842203632,0.12240934527923922,0.1057174464502912,-696300,0.8271763349104659,127716.02611017594,-934658.1079188166,-0.15640162816815845,13239800.0,52.87128712871287,-11120.676361465834
45,5818.600098,5828.700195,5795.049805,5816.399902,156900,06-03-2013,2,3,5782.9649903,,,5775.772538633343,5793.081315481687,5840.237918537782,-60.377283196698045,-4.648768587726593,-55.72851460897145,5676.149644218776,5950.394368855,51.96571604946689,44.85211508643246,22.44596022976332,0.37434139569173774,-2.0940377597929247,-2.359378648127468,-8.898595408932332,,-124.44970699999976,44.62696852776144,-3257.012403236998,,6009.764426986255,5849.527514650001,5689.290602313747,0.40349471854181684,33.6503900000007,64.27558270372003,39.140527472753334,62.93019448357444,82.19980163098153,0.005920993215301953,0.17628885275649608,0.13067279823378444,0.12310888366794409,0.10605883735092483,-539400,0.3997040153174896,62713.56000331412,-871944.5479155025,-0.10192739212229932,5389530.376199982,15.878877400295421,-10188.916777042636
